"brand","product","code","category","official_meaning","safe_checks","source_url","publish_date","status","notes"
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 85","Transport Refrigeration","Forced Unit Operation","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 86","Transport Refrigeration","Check Discharge Pressure Sensor","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 87","Transport Refrigeration","Check Suction Pressure Sensor","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-23","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 89","Transport Refrigeration","Check Electronic Throttling Valve (ETV) Circuit","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-24","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 90","Transport Refrigeration","Electric Overload","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-24","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 91","Transport Refrigeration","Check Electric Ready Input","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-24","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 92","Transport Refrigeration","Sensor Grades Not Set (Zone)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-25","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 93","Transport Refrigeration","Low Compressor Suction Pressure","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-25","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 94","Transport Refrigeration","Check Loader #1 Circuit","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-25","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 95","Transport Refrigeration","Check Loader #2 Circuit","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-26","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 96","Transport Refrigeration","Low Fuel Level","Add fuel as required.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-26","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 97","Transport Refrigeration","Failed Remote Return Air Sensor (CR)","If unit/zone is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-26","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 98","Transport Refrigeration","Check Fuel Level Sensor","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-27","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 99","Transport Refrigeration","High Compressor Pressure Ratio","If unit/zone is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-27","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 100","Transport Refrigeration","Heater Fan Failure (CR)","If unit/zone is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-27","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 101","Transport Refrigeration","Controlling on Evap Coil Outlet Temp (CR)","Manually monitor temperature. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-28","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 102","Transport Refrigeration","Low Evaporator Coil Temperature (CR)","If unit/zone is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-28","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 103","Transport Refrigeration","Low Heater Fuel Level (CR)","Manually monitor temperature. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-28","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 104","Transport Refrigeration","Check Remote Fan Speed (Zone)","Manually monitor temperature. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-29","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 105","Transport Refrigeration","Check Receiver Tank Press Sol Circuit","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-29","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 106","Transport Refrigeration","Check Purge Valve Circuit","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-29","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 107","Transport Refrigeration","Check Condenser Inlet Sol Circuit","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-30","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 108","Transport Refrigeration","Door Open Timeout (Zone)","Close doors. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-30","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 110","Transport Refrigeration","Check Suction Line Sol Circuit (Zone)","If unit/zone is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-30","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 111","Transport Refrigeration","Unit Not Configured Correctly (Zone)","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-31","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 112","Transport Refrigeration","Check Remote Fans (Zone)","If unit/zone is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-31","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 113","Transport Refrigeration","Check Electric Heat Circuit (Zone)","Manually monitor temperature. Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-05-31","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 114","Transport Refrigeration","Multiple Alarms - Can Not Run (Zone)","Unit/zone cannot operate and is shut down. Repair immediately.","https://www.thermoking.com/na/en/alarm-codes.html","2026-06-01","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 115","Transport Refrigeration","Check High Pressure Cut Out Switch","If unit is shut down repair immediately. Otherwise, report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-06-01","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 116","Transport Refrigeration","Check High Pressure Cut In Switch","Report alarm at end of day.","https://www.thermoking.com/na/en/alarm-codes.html","2026-06-01","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Thermo King","Truck/Trailer Refrigeration Unit","Alarm 117","Transport Refrigeration","Auto Switch from Diesel to Electric","Normal operation – does not affect performance.","https://www.thermoking.com/na/en/alarm-codes.html","2026-06-02","ready","Official Thermo King truck, trailer, CR, DAS and DSR alarm code page."
"Carrier Transicold","Truck Refrigeration Unit","A03","Transport Refrigeration","Standby compressor overheated.","Stop standby operation if unsafe, allow the unit to cool, record the alarm, and contact an authorized service center if it returns.","https://locator.ttdealers.carrier.com/upload/62-12201.pdf","2026-06-02","ready","Official Carrier Transicold operator manual."
"Manitowoc","Commercial Ice Machine","E04","Commercial Ice Machine","High condenser temperature.","Check condenser airflow, room temperature, and obvious blockage around the machine before contacting service.","https://www.manitowocice.com/asset/?id=pnvoq","2026-06-02","ready","Official Manitowoc Indigo Series event code table."
"Manitowoc","Commercial Ice Machine","E05","Commercial Ice Machine","High pressure control opened.","Stop the machine if the fault returns, check for blocked condenser airflow, and contact qualified refrigeration service.","https://www.manitowocice.com/asset/?id=pnvoq","2026-06-03","ready","Official Manitowoc Indigo Series event code table."
"Cummins Onan","RV Generator","Code 4","Generator","Over crank.","Check fuel level, battery condition, and obvious starting conditions, then stop repeated cranking and contact service if it will not start.","https://www.cummins.com/sites/default/files/rv-manuals/A043D713.pdf","2026-06-03","ready","Official Cummins Onan RV generator operator manual."
"Generac","Home Standby Generator","Code 1201","Generator","Overspeed alarm.","Record the code, clear the alarm only if safe, do not keep restarting, and contact a Generac authorized service dealer if it returns.","https://support.generac.com/articles/Knowledge/Where-can-I-find-a-list-of-error-codes-for-my-generator","2026-06-03","ready","Official Generac support list identifies Overspeed codes 1200-1207."
"Generac","Home Standby Generator","Code 1202","Generator","Overspeed alarm.","Record the code, clear the alarm only if safe, do not keep restarting, and contact a Generac authorized service dealer if it returns.","https://support.generac.com/articles/Knowledge/Where-can-I-find-a-list-of-error-codes-for-my-generator","2026-06-04","ready","Official Generac support list identifies Overspeed codes 1200-1207."
"Generac","Home Standby Generator","Code 1203","Generator","Overspeed alarm.","Record the code, clear the alarm only if safe, do not keep restarting, and contact a Generac authorized service dealer if it returns.","https://support.generac.com/articles/Knowledge/Where-can-I-find-a-list-of-error-codes-for-my-generator","2026-06-04","ready","Official Generac support list identifies Overspeed codes 1200-1207."
"Generac","Home Standby Generator","Code 1204","Generator","Overspeed alarm.","Record the code, clear the alarm only if safe, do not keep restarting, and contact a Generac authorized service dealer if it returns.","https://support.generac.com/articles/Knowledge/Where-can-I-find-a-list-of-error-codes-for-my-generator","2026-06-04","ready","Official Generac support list identifies Overspeed codes 1200-1207."
"Generac","Home Standby Generator","Code 1205","Generator","Overspeed alarm.","Record the code, clear the alarm only if safe, do not keep restarting, and contact a Generac authorized service dealer if it returns.","https://support.generac.com/articles/Knowledge/Where-can-I-find-a-list-of-error-codes-for-my-generator","2026-06-05","ready","Official Generac support list identifies Overspeed codes 1200-1207."
